,
,■ 欢迎使用匿名科创地面站!!  匿名科创: www.anotc.com  匿名论坛: www.anobbs.com ■,
ACC_X,ACC_Y,ACC_Z,GYR_X,GYR_Y,GYR_Z,MAG_X,MAG_Y,MAG_Z,Angle_ROL,Angle_PIT,Angle_YAW,
155,81,4185,69,-90,28,22,27,0,0.589999973773956,1.78999996185303,-7.17000007629395,
153,82,4183,60,-91,21,21,27,0,0.759999990463257,1.97000002861023,-7.23999977111816,
151,84,4181,54,-94,15,21,27,0,0.759999990463257,1.97000002861023,-7.23999977111816,
151,86,4180,41,-105,6,21,26,0,0.759999990463257,1.97000002861023,-7.23999977111816,
150,89,4180,38,-109,4,21,26,0,0.839999973773956,2.11999988555908,-7.26999998092651,
151,92,4180,35,-112,6,21,26,0,0.839999973773956,2.11999988555908,-7.26999998092651,
152,98,4179,15,-102,13,21,25,0,0.839999973773956,2.11999988555908,-7.26999998092651,
152,98,4179,15,-102,13,21,25,0,0.839999973773956,2.11999988555908,-7.26999998092651,
154,101,4179,9,-96,15,20,25,0,0.839999973773956,2.11999988555908,-7.26999998092651,
157,107,4178,-11,-77,12,20,25,0,0.920000016689301,2.42000007629395,-7.30999994277954,
166,118,4179,-30,-61,-8,21,24,0,0.920000016689301,2.42000007629395,-7.30999994277954,
170,121,4179,-28,-42,-11,21,23,0,0.879999995231628,2.59999990463257,-7.30000019073486,
172,123,4178,-26,-31,-8,21,23,0,0.879999995231628,2.59999990463257,-7.30000019073486,
174,125,4177,-31,-17,-5,20,23,0,0.879999995231628,2.59999990463257,-7.30000019073486,
177,128,4174,-52,34,5,20,21,0,0.879999995231628,2.59999990463257,-7.30000019073486,
177,128,4174,-52,34,5,20,21,0,0.879999995231628,2.59999990463257,-7.30000019073486,
179,129,4171,-60,50,8,19,21,0,0.800000011920929,2.53999996185303,-7.28999996185303,
181,131,4166,-71,79,6,18,21,0,0.800000011920929,2.53999996185303,-7.28999996185303,
181,131,4166,-71,79,6,18,21,0,0.800000011920929,2.53999996185303,-7.28999996185303,
184,131,4161,-29,55,-19,16,19,0,0.800000011920929,2.53999996185303,-7.28999996185303,
184,131,4161,-29,55,-19,16,19,0,0.740000009536743,2.40000009536743,-7.26000022888184,
184,131,4161,-29,55,-19,16,19,0,0.740000009536743,2.40000009536743,-7.26000022888184,
189,129,4153,18,42,-35,15,17,0,0.740000009536743,2.40000009536743,-7.26000022888184,
189,129,4153,18,42,-35,15,17,0,0.740000009536743,2.40000009536743,-7.26000022888184,
190,127,4150,24,45,-35,14,17,0,0.740000009536743,2.40000009536743,-7.26000022888184,
191,124,4143,40,54,-31,12,17,0,0.740000009536743,2.40000009536743,-7.26000022888184,
191,122,4140,47,55,-28,12,17,0,0.870000004768372,2.26999998092651,-7.15999984741211,
191,121,4136,51,55,-24,11,17,0,0.870000004768372,2.26999998092651,-7.15999984741211,
190,117,4129,64,51,-17,9,17,0,0.870000004768372,2.26999998092651,-7.15999984741211,
190,117,4129,64,51,-17,9,17,0,0.870000004768372,2.26999998092651,-7.15999984741211,
189,115,4123,71,39,-12,7,17,0,0.870000004768372,2.26999998092651,-7.15999984741211,
189,114,4121,79,25,-10,7,17,0,0.870000004768372,2.26999998092651,-7.15999984741211,
188,113,4119,85,14,-8,6,17,0,1.12999999523163,2.16000008583069,-7.11999988555908,
188,113,4119,85,14,-8,6,17,0,1.12999999523163,2.16000008583069,-7.11999988555908,
188,112,4115,95,-18,-1,6,17,0,1.12999999523163,2.16000008583069,-7.11999988555908,
188,112,4115,95,-18,-1,6,17,0,1.27999997138977,2.1800000667572,-7.13000011444092,
188,112,4114,93,-24,0,5,17,0,1.27999997138977,2.1800000667572,-7.13000011444092,
187,112,4112,83,-39,-6,5,17,0,1.27999997138977,2.1800000667572,-7.13000011444092,
187,112,4112,83,-39,-6,5,17,0,1.27999997138977,2.1800000667572,-7.13000011444092,
187,113,4113,79,-58,-13,5,17,0,1.27999997138977,2.1800000667572,-7.13000011444092,
187,114,4113,74,-60,-16,5,17,0,1.53999996185303,2.3199999332428,-7.13000011444092,
187,115,4113,69,-61,-17,5,17,0,1.53999996185303,2.3199999332428,-7.13000011444092,
187,116,4113,46,-56,-21,5,18,0,1.53999996185303,2.3199999332428,-7.13000011444092,
187,116,4113,35,-53,-24,5,18,0,1.62999999523163,2.42000007629395,-7.09999990463257,
187,117,4114,28,-52,-25,5,18,0,1.62999999523163,2.42000007629395,-7.09999990463257,
189,120,4115,13,-55,-27,6,18,0,1.62999999523163,2.42000007629395,-7.09999990463257,
189,120,4115,13,-55,-27,6,18,0,1.6599999666214,2.5,-7.07000017166138,
190,121,4117,14,-57,-25,6,18,0,1.6599999666214,2.5,-7.07000017166138,
193,124,4119,8,-53,-16,7,19,0,1.6599999666214,2.5,-7.07000017166138,
193,124,4119,8,-53,-16,7,19,0,1.6599999666214,2.5,-7.07000017166138,
196,126,4120,0,-40,-4,7,19,0,1.6599999666214,2.5,-7.07000017166138,
198,126,4121,0,-36,-2,7,19,0,1.69000005722046,2.66000008583069,-7.01999998092651,
199,127,4122,2,-34,0,8,19,0,1.69000005722046,2.66000008583069,-7.01999998092651,
200,127,4123,3,-32,2,8,19,0,1.69000005722046,2.66000008583069,-7.01999998092651,
201,127,4124,3,-30,2,8,19,0,1.70000004768372,2.72000002861023,-7.03000020980835,
202,127,4125,5,-27,2,8,19,0,1.70000004768372,2.72000002861023,-7.03000020980835,
203,127,4126,-7,-5,2,9,20,0,1.70000004768372,2.72000002861023,-7.03000020980835,
203,127,4126,-7,-5,2,9,20,0,1.70000004768372,2.72000002861023,-7.03000020980835,
204,126,4126,-20,23,6,9,20,0,1.70000004768372,2.75,-7.03000020980835,
203,126,4125,-23,30,8,8,20,0,1.70000004768372,2.75,-7.03000020980835,
203,126,4124,-22,36,11,8,20,0,1.70000004768372,2.75,-7.03000020980835,
203,126,4123,-25,43,15,8,19,0,1.70000004768372,2.75,-7.03000020980835,
202,126,4122,-21,42,16,7,19,0,1.63999998569489,2.6800000667572,-7.05000019073486,
202,126,4120,-15,37,17,7,19,0,1.63999998569489,2.6800000667572,-7.05000019073486,
202,126,4118,6,14,12,7,17,0,1.63999998569489,2.6800000667572,-7.05000019073486,
202,126,4118,6,14,12,7,17,0,1.62999999523163,2.64000010490417,-7.07000017166138,
202,126,4117,17,5,11,6,17,0,1.62999999523163,2.64000010490417,-7.07000017166138,
202,125,4114,36,-12,13,6,17,0,1.62999999523163,2.64000010490417,-7.07000017166138,
202,125,4114,36,-12,13,6,17,0,1.62999999523163,2.64000010490417,-7.07000017166138,
201,126,4110,42,-12,24,5,18,0,1.62999999523163,2.64000010490417,-7.07000017166138,
201,126,4108,47,-11,27,4,18,0,1.73000001907349,2.67000007629395,-7.13000011444092,
201,126,4107,51,-11,32,4,18,0,1.73000001907349,2.67000007629395,-7.13000011444092,
201,126,4107,51,-11,32,4,18,0,1.73000001907349,2.67000007629395,-7.13000011444092,
199,126,4102,64,-5,38,3,18,0,1.73000001907349,2.67000007629395,-7.13000011444092,
199,126,4102,64,-5,38,3,18,0,1.85000002384186,2.70000004768372,-7.21999979019165,
197,126,4099,61,3,35,2,18,0,1.85000002384186,2.70000004768372,-7.21999979019165,
196,126,4098,58,8,31,2,18,0,1.85000002384186,2.70000004768372,-7.21999979019165,
195,126,4097,56,12,28,1,18,0,1.85000002384186,2.70000004768372,-7.21999979019165,
193,127,4096,48,15,19,1,18,0,1.85000002384186,2.70000004768372,-7.21999979019165,
193,127,4096,48,15,19,1,18,0,1.98000001907349,2.6800000667572,-7.30999994277954,
192,128,4095,47,15,15,1,18,0,1.98000001907349,2.6800000667572,-7.30999994277954,
192,130,4095,47,7,1,1,18,0,2.04999995231628,2.66000008583069,-7.32999992370605,
192,130,4095,47,7,1,1,18,0,2.04999995231628,2.66000008583069,-7.32999992370605,
192,133,4096,56,-7,-1,1,19,0,2.04999995231628,2.66000008583069,-7.32999992370605,
193,135,4096,61,-11,-2,1,19,0,2.04999995231628,2.66000008583069,-7.32999992370605,
193,135,4096,61,-11,-2,1,19,0,2.04999995231628,2.66000008583069,-7.32999992370605,
193,137,4097,63,-13,0,2,19,0,2.19000005722046,2.6800000667572,-7.34000015258789,
194,141,4099,58,-12,5,2,19,0,2.19000005722046,2.6800000667572,-7.34000015258789,
193,142,4100,56,-9,7,2,19,0,2.19000005722046,2.6800000667572,-7.34000015258789,
193,146,4103,43,0,12,3,19,0,2.19000005722046,2.6800000667572,-7.34000015258789,
193,146,4103,43,0,12,3,19,0,2.28999996185303,2.70000004768372,-7.36999988555908,
192,149,4105,38,5,16,3,19,0,2.28999996185303,2.70000004768372,-7.36999988555908,
192,152,4108,35,4,19,4,18,0,2.28999996185303,2.70000004768372,-7.36999988555908,
192,152,4108,35,4,19,4,18,0,2.28999996185303,2.70000004768372,-7.36999988555908,
192,154,4110,35,4,21,5,18,0,2.28999996185303,2.70000004768372,-7.36999988555908,
193,158,4114,24,8,23,6,19,0,2.36999988555908,2.6800000667572,-7.44000005722046,
193,158,4114,24,8,23,6,19,0,2.36999988555908,2.6800000667572,-7.44000005722046,
194,163,4117,6,17,28,6,19,0,2.36999988555908,2.6800000667572,-7.44000005722046,
194,165,4118,1,19,28,7,19,0,2.39000010490417,2.66000008583069,-7.48000001907349,
194,168,4119,-1,19,28,7,19,0,2.39000010490417,2.66000008583069,-7.48000001907349,
194,170,4120,-9,15,24,7,19,0,2.39000010490417,2.66000008583069,-7.48000001907349,
194,176,4123,-6,3,20,8,19,0,2.39000010490417,2.66000008583069,-7.48000001907349,
194,176,4123,-6,3,20,8,19,0,2.39000010490417,2.66000008583069,-7.48000001907349,
195,181,4125,-3,-15,14,9,19,0,2.39000010490417,2.66000008583069,-7.48000001907349,
195,183,4126,-1,-21,11,9,19,0,2.36999988555908,2.66000008583069,-7.55000019073486,
196,185,4126,0,-24,9,9,19,0,2.36999988555908,2.66000008583069,-7.55000019073486,
196,189,4127,4,-37,-1,9,17,0,2.36999988555908,2.66000008583069,-7.55000019073486,
196,189,4127,4,-37,-1,9,17,0,2.36999988555908,2.66000008583069,-7.55000019073486,
196,189,4127,4,-37,-1,9,17,0,2.38000011444092,2.72000002861023,-7.55000019073486,
197,194,4128,0,-40,-9,9,18,0,2.38000011444092,2.72000002861023,-7.55000019073486,
197,194,4128,0,-40,-9,9,18,0,2.38000011444092,2.72000002861023,-7.55000019073486,
197,195,4128,-1,-39,-11,9,18,0,2.38000011444092,2.72000002861023,-7.55000019073486,
197,197,4127,-15,-32,-18,9,18,0,2.39000010490417,2.8199999332428,-7.53000020980835,
197,197,4127,-15,-32,-18,9,18,0,2.39000010490417,2.8199999332428,-7.53000020980835,
197,198,4126,-43,-11,-19,9,18,0,2.39000010490417,2.8199999332428,-7.53000020980835,
197,198,4126,-43,-11,-19,9,18,0,2.35999989509583,2.84999990463257,-7.48999977111816,
197,198,4126,-50,-6,-21,9,18,0,2.35999989509583,2.84999990463257,-7.48999977111816,
198,198,4125,-66,-6,-27,9,17,0,2.35999989509583,2.84999990463257,-7.48999977111816,
198,198,4125,-66,-6,-27,9,17,0,2.35999989509583,2.84999990463257,-7.48999977111816,
199,198,4125,-64,-11,-27,9,17,0,2.35999989509583,2.84999990463257,-7.48999977111816,
201,198,4124,-64,-25,-30,9,16,0,2.21000003814697,2.88000011444092,-7.40000009536743,
201,198,4124,-64,-25,-30,9,16,0,2.21000003814697,2.88000011444092,-7.40000009536743,
203,197,4124,-62,-29,-32,9,15,0,2.21000003814697,2.88000011444092,-7.40000009536743,
204,196,4124,-60,-30,-33,9,15,0,2.13000011444092,2.91000008583069,-7.34000015258789,
206,195,4123,-58,-29,-32,9,15,0,2.13000011444092,2.91000008583069,-7.34000015258789,
207,194,4123,-57,-23,-26,8,15,0,2.13000011444092,2.91000008583069,-7.34000015258789,
208,193,4122,-57,-17,-24,8,15,0,2.13000011444092,2.91000008583069,-7.34000015258789,
208,193,4122,-57,-17,-24,8,15,0,2.04999995231628,2.95000004768372,-7.28000020980835,
210,187,4119,-51,5,-8,8,15,0,2.04999995231628,2.95000004768372,-7.28000020980835,
210,187,4119,-51,5,-8,8,15,0,2.04999995231628,2.95000004768372,-7.28000020980835,
212,183,4117,-44,13,0,7,15,0,2.04999995231628,2.95000004768372,-7.28000020980835,
213,180,4115,-31,21,12,6,15,0,2.04999995231628,2.95000004768372,-7.28000020980835,
213,180,4115,-31,21,12,6,15,0,1.95000004768372,2.9300000667572,-7.25,
213,180,4115,-31,21,12,6,15,0,1.95000004768372,2.9300000667572,-7.25,
215,174,4111,-8,25,26,5,15,0,1.95000004768372,2.9300000667572,-7.25,
215,174,4111,-8,25,26,5,15,0,1.95000004768372,2.9300000667572,-7.25,
217,170,4108,0,31,30,5,15,0,1.92999994754791,2.88000011444092,-7.30999994277954,
217,170,4108,0,31,30,5,15,0,1.92999994754791,2.88000011444092,-7.30999994277954,
218,167,4105,6,35,32,4,15,0,1.92999994754791,2.88000011444092,-7.30999994277954,
218,167,4105,6,35,32,4,15,0,1.95000004768372,2.83999991416931,-7.34999990463257,
219,163,4099,12,49,36,2,18,0,1.95000004768372,2.83999991416931,-7.34999990463257,
219,163,4099,12,49,36,2,18,0,1.95000004768372,2.83999991416931,-7.34999990463257,
219,162,4097,11,52,37,2,18,0,1.95000004768372,2.83999991416931,-7.34999990463257,
217,161,4091,-7,65,32,0,17,0,1.98000001907349,2.72000002861023,-7.44999980926514,
215,160,4087,-13,67,29,0,17,0,1.98000001907349,2.72000002861023,-7.44999980926514,
213,160,4084,-22,68,25,0,17,0,1.98000001907349,2.72000002861023,-7.44999980926514,
211,160,4080,-28,62,20,-1,18,0,1.98000001907349,2.72000002861023,-7.44999980926514,
209,160,4076,-28,56,16,-2,18,0,1.98000001907349,2.72000002861023,-7.44999980926514,
207,160,4073,-27,46,11,-3,18,0,1.98000001907349,2.72000002861023,-7.44999980926514,
206,160,4070,-25,34,6,-4,18,0,1.91999995708466,2.57999992370605,-7.48999977111816,
202,160,4064,-9,-4,-6,-5,16,0,1.91999995708466,2.57999992370605,-7.48999977111816,
201,160,4062,-4,-18,-13,-6,16,0,1.91999995708466,2.57999992370605,-7.48999977111816,
200,160,4061,0,-42,-29,-6,16,0,1.91999995708466,2.57999992370605,-7.48999977111816,
197,159,4058,2,-54,-40,-7,16,0,1.91999995708466,2.57999992370605,-7.48999977111816,
197,159,4058,2,-54,-40,-7,16,0,1.91999995708466,2.57999992370605,-7.48999977111816,
195,157,4057,-7,-52,-44,-7,15,0,1.94000005722046,2.6800000667572,-7.42999982833862,
194,157,4056,-11,-48,-41,-7,15,0,1.94000005722046,2.6800000667572,-7.42999982833862,
193,156,4055,-15,-40,-39,-8,15,0,1.94000005722046,2.6800000667572,-7.42999982833862,
190,154,4052,-37,-17,-33,-8,16,0,1.94000005722046,2.6800000667572,-7.42999982833862,
189,153,4051,-39,-12,-32,-8,16,0,1.94000005722046,2.6800000667572,-7.42999982833862,
189,153,4051,-39,-12,-32,-8,16,0,1.88999998569489,2.77999997138977,-7.30000019073486,
189,153,4051,-39,-12,-32,-8,16,0,1.88999998569489,2.77999997138977,-7.30000019073486,
188,150,4050,-38,-15,-34,-9,15,0,1.88999998569489,2.77999997138977,-7.30000019073486,
188,150,4050,-38,-15,-34,-9,15,0,1.88999998569489,2.77999997138977,-7.30000019073486,
189,146,4053,-12,-41,-42,-8,14,0,1.82000005245209,2.82999992370605,-7.19999980926514,
190,145,4054,-5,-46,-40,-8,14,0,1.82000005245209,2.82999992370605,-7.19999980926514,
191,143,4055,1,-52,-36,-8,16,0,1.82000005245209,2.82999992370605,-7.19999980926514,
192,142,4056,4,-51,-32,-7,16,0,1.83000004291534,2.89000010490417,-7.1399998664856,
193,141,4057,6,-49,-29,-7,16,0,1.83000004291534,2.89000010490417,-7.1399998664856,
195,138,4060,4,-36,-20,-6,16,0,1.83000004291534,2.89000010490417,-7.1399998664856,
195,138,4060,4,-36,-20,-6,16,0,1.83000004291534,2.89000010490417,-7.1399998664856,
196,136,4061,5,-32,-19,-6,16,0,1.85000002384186,2.98000001907349,-7.07999992370605,
197,134,4064,2,-19,-15,-5,16,0,1.85000002384186,2.98000001907349,-7.07999992370605,
197,133,4065,2,-15,-12,-5,16,0,1.85000002384186,2.98000001907349,-7.07999992370605,
198,132,4067,-1,-10,-7,-5,15,0,1.85000002384186,2.98000001907349,-7.07999992370605,
199,131,4068,0,-10,-4,-4,15,0,1.85000002384186,3,-7.05999994277954,
200,131,4070,2,-10,-1,-4,15,0,1.85000002384186,3,-7.05999994277954,
202,130,4074,-1,-8,0,-3,15,0,1.85000002384186,3.00999999046326,-7.05999994277954,
202,130,4074,-1,-8,0,-3,15,0,1.85000002384186,3.00999999046326,-7.05999994277954,
204,130,4078,-10,0,2,-2,15,0,1.85000002384186,3.00999999046326,-7.05999994277954,
204,130,4080,-13,3,1,-2,15,0,1.85000002384186,3.00999999046326,-7.05999994277954,
204,130,4080,-13,3,1,-2,15,0,1.85000002384186,3.00999999046326,-7.05999994277954,
206,129,4083,-24,13,0,-1,14,0,1.85000002384186,3.00999999046326,-7.05999994277954,
206,128,4084,-26,16,-3,-1,14,0,1.80999994277954,3,-7.05999994277954,
207,128,4085,-27,18,-4,0,14,0,1.80999994277954,3,-7.05999994277954,
207,128,4085,-27,18,-4,0,14,0,1.80999994277954,3,-7.05999994277954,
208,127,4085,-30,28,-2,0,14,0,1.75999999046326,2.95000004768372,-7.05000019073486,
208,127,4085,-33,32,0,0,14,0,1.75999999046326,2.95000004768372,-7.05000019073486,
208,127,4084,-37,38,3,-1,16,0,1.75999999046326,2.95000004768372,-7.05000019073486,
208,127,4082,-40,44,3,-1,16,0,1.75999999046326,2.95000004768372,-7.05000019073486,
208,127,4080,-42,48,4,-1,16,0,1.75999999046326,2.95000004768372,-7.05000019073486,
207,126,4075,-53,63,4,-3,16,0,1.75999999046326,2.95000004768372,-7.05000019073486,
206,126,4071,-55,68,1,-4,16,0,1.62000000476837,2.80999994277954,-7.03999996185303,
205,125,4067,-56,72,-1,-5,16,0,1.62000000476837,2.80999994277954,-7.03999996185303,
203,124,4062,-61,76,-6,-6,16,0,1.62000000476837,2.80999994277954,-7.03999996185303,
200,121,4051,-73,86,-17,-9,16,0,1.62000000476837,2.80999994277954,-7.03999996185303,
198,119,4045,-77,88,-19,-10,16,0,1.62000000476837,2.80999994277954,-7.03999996185303,
196,117,4037,-86,93,-22,-12,16,0,1.62000000476837,2.80999994277954,-7.03999996185303,
190,114,4018,-117,112,-28,-17,15,0,1.37000000476837,2.50999999046326,-6.96000003814697,
187,112,4007,-127,118,-31,-19,15,0,1.37000000476837,2.50999999046326,-6.96000003814697,
184,110,3995,-143,124,-35,-22,15,0,1.37000000476837,2.50999999046326,-6.96000003814697,
177,104,3968,-170,129,-56,-29,15,0,1.37000000476837,2.50999999046326,-6.96000003814697,
174,101,3953,-173,127,-63,-33,15,0,1.37000000476837,2.50999999046326,-6.96000003814697,
171,97,3938,-177,120,-72,-36,15,0,1.37000000476837,2.50999999046326,-6.96000003814697,
171,97,3938,-177,120,-72,-36,15,0,0.899999976158142,2.14000010490417,-6.75,
166,89,3906,-172,102,-90,-44,17,0,0.899999976158142,2.14000010490417,-6.75,
164,84,3889,-165,95,-94,-48,17,0,0.899999976158142,2.14000010490417,-6.75,
161,74,3857,-138,68,-104,-56,16,0,0.899999976158142,2.14000010490417,-6.75,
160,69,3840,-124,58,-100,-60,16,0,0.899999976158142,2.14000010490417,-6.75,
160,69,3840,-124,58,-100,-60,16,0,0.550000011920929,1.95000004768372,-6.48000001907349,
156,51,3794,-62,22,-66,-71,16,0,0.550000011920929,1.95000004768372,-6.48000001907349,
156,51,3794,-62,22,-66,-71,16,0,0.550000011920929,1.95000004768372,-6.48000001907349,
155,45,3781,-45,14,-57,-74,16,0,0.550000011920929,1.95000004768372,-6.48000001907349,
151,31,3757,-16,-4,-48,-80,16,0,0.409999996423721,1.91999995708466,-6.28999996185303,
151,31,3757,-16,-4,-48,-80,16,0,0.409999996423721,1.91999995708466,-6.28999996185303,
149,24,3748,-9,-10,-50,-83,16,0,0.409999996423721,1.91999995708466,-6.28999996185303,
146,9,3734,-13,-30,-77,-86,15,0,0.400000005960464,1.95000004768372,-6.19999980926514,
146,9,3734,-13,-30,-77,-86,15,0,0.400000005960464,1.95000004768372,-6.19999980926514,
143,-5,3728,-34,-44,-118,-87,15,0,0.400000005960464,1.95000004768372,-6.19999980926514,
142,-12,3727,-46,-44,-132,-88,15,0,0.400000005960464,1.95000004768372,-6.19999980926514,
140,-19,3729,-61,-44,-143,-87,15,0,0.400000005960464,1.95000004768372,-6.19999980926514,
137,-33,3737,-134,-32,-180,-85,17,0,0.400000005960464,1.95000004768372,-6.19999980926514,
137,-33,3737,-134,-32,-180,-85,17,0,0.400000005960464,1.95000004768372,-6.19999980926514,
135,-39,3743,-157,-26,-190,-84,17,0,0.400000005960464,1.95000004768372,-6.19999980926514,
135,-49,3760,-223,-18,-212,-80,17,0,-0.0700000002980232,2.10999989509583,-5.46999979019165,
135,-49,3760,-223,-18,-212,-80,17,0,-0.0700000002980232,2.10999989509583,-5.46999979019165,
136,-53,3770,-237,-22,-212,-77,17,0,-0.0700000002980232,2.10999989509583,-5.46999979019165,
140,-59,3793,-266,-45,-208,-72,17,0,-0.449999988079071,2.16000008583069,-5.1100001335144,
140,-59,3793,-266,-45,-208,-72,17,0,-0.449999988079071,2.16000008583069,-5.1100001335144,
143,-61,3805,-267,-56,-202,-69,17,0,-0.449999988079071,2.16000008583069,-5.1100001335144,
151,-63,3832,-276,-95,-182,-62,17,0,-0.449999988079071,2.16000008583069,-5.1100001335144,
155,-64,3847,-274,-108,-177,-58,17,0,-0.449999988079071,2.16000008583069,-5.1100001335144,
164,-66,3879,-268,-157,-167,-51,17,0,-0.449999988079071,2.16000008583069,-5.1100001335144,
169,-67,3896,-265,-172,-163,-46,17,0,-1.32000005245209,2.50999999046326,-4.44999980926514,
173,-67,3914,-265,-184,-160,-42,17,0,-1.32000005245209,2.50999999046326,-4.44999980926514,
178,-68,3932,-264,-193,-160,-38,17,0,-1.32000005245209,2.50999999046326,-4.44999980926514,
187,-68,3969,-266,-196,-165,-29,17,0,-1.32000005245209,2.50999999046326,-4.44999980926514,
192,-68,3988,-269,-188,-166,-24,17,0,-1.32000005245209,2.50999999046326,-4.44999980926514,
196,-68,4007,-277,-173,-166,-20,17,0,-1.32000005245209,2.50999999046326,-4.44999980926514,
205,-68,4044,-286,-127,-159,-11,15,0,-2.08999991416931,3.08999991416931,-3.85999989509583,
205,-68,4044,-286,-127,-159,-11,15,0,-2.08999991416931,3.08999991416931,-3.85999989509583,
214,-66,4080,-281,-86,-143,-2,15,0,-2.08999991416931,3.08999991416931,-3.85999989509583,
223,-63,4116,-259,-32,-115,6,15,0,-2.08999991416931,3.08999991416931,-3.85999989509583,
223,-63,4116,-259,-32,-115,6,15,0,-2.66000008583069,3.29999995231628,-3.45000004768372,
223,-63,4116,-259,-32,-115,6,15,0,-2.66000008583069,3.29999995231628,-3.45000004768372,
234,-58,4168,-216,37,-78,18,14,0,-2.66000008583069,3.29999995231628,-3.45000004768372,
237,-57,4185,-200,57,-70,22,14,0,-2.66000008583069,3.29999995231628,-3.45000004768372,
242,-56,4217,-166,93,-55,30,14,0,-2.66000008583069,3.29999995231628,-3.45000004768372,
244,-59,4243,-116,157,-42,36,13,0,-3.09999990463257,3.09999990463257,-3.17000007629395,
244,-61,4253,-94,186,-39,38,13,0,-3.09999990463257,3.09999990463257,-3.17000007629395,
244,-65,4262,-64,221,-36,41,13,0,-3.09999990463257,3.09999990463257,-3.17000007629395,
244,-65,4262,-64,221,-36,41,13,0,-3.09999990463257,3.09999990463257,-3.17000007629395,
242,-75,4274,27,288,-21,44,12,0,-3.09999990463257,3.09999990463257,-3.17000007629395,
240,-80,4278,66,308,-13,45,12,0,-3.09999990463257,3.09999990463257,-3.17000007629395,
235,-90,4282,179,354,11,46,11,0,-2.88000011444092,2.25,-3.09999990463257,
235,-90,4282,179,354,11,46,11,0,-2.88000011444092,2.25,-3.09999990463257,
232,-96,4282,211,359,17,46,11,0,-2.88000011444092,2.25,-3.09999990463257,
224,-108,4280,279,366,23,45,10,0,-2.88000011444092,2.25,-3.09999990463257,
219,-114,4277,301,363,24,45,10,0,-2.88000011444092,2.25,-3.09999990463257,
219,-114,4277,301,363,24,45,10,0,-2.25,1.50999999046326,-3.19000005722046,
205,-131,4268,375,329,56,42,10,0,-2.25,1.50999999046326,-3.19000005722046,
205,-131,4268,375,329,56,42,10,0,-2.25,1.50999999046326,-3.19000005722046,
200,-135,4265,383,321,67,41,10,0,-2.25,1.50999999046326,-3.19000005722046,
191,-141,4256,369,304,100,39,12,0,-1.33000004291534,0.769999980926514,-3.41000008583069,
191,-141,4256,369,304,100,39,12,0,-1.33000004291534,0.769999980926514,-3.41000008583069,
181,-145,4247,307,281,105,37,12,0,-1.33000004291534,0.769999980926514,-3.41000008583069,
174,-146,4242,281,265,106,36,12,0,-0.850000023841858,0.379999995231628,-3.58999991416931,
168,-147,4238,259,247,109,34,12,0,-0.850000023841858,0.379999995231628,-3.58999991416931,
161,-147,4235,206,195,112,34,11,0,-0.850000023841858,0.379999995231628,-3.58999991416931,
154,-148,4233,184,170,112,33,11,0,-0.850000023841858,0.379999995231628,-3.58999991416931,
148,-147,4231,163,142,115,32,11,0,-0.850000023841858,0.379999995231628,-3.58999991416931,
137,-144,4229,80,64,121,32,11,0,-0.389999985694885,0,-3.96000003814697,
137,-144,4229,80,64,121,32,11,0,-0.389999985694885,0,-3.96000003814697,
131,-142,4229,57,50,122,32,11,0,-0.389999985694885,0,-3.96000003814697,
120,-138,4229,-48,15,107,32,10,0,-0.409999996423721,0,-4.1399998664856,
120,-138,4229,-48,15,107,32,10,0,-0.409999996423721,0,-4.1399998664856,
109,-133,4230,-149,-11,95,32,11,0,-0.409999996423721,0,-4.1399998664856,
104,-131,4230,-173,-22,92,32,11,0,-0.409999996423721,0,-4.1399998664856,
104,-131,4230,-173,-22,92,32,11,0,-0.699999988079071,0.0599999986588955,-4.32000017166138,
93,-127,4230,-222,-47,93,32,12,0,-0.699999988079071,0.0599999986588955,-4.32000017166138,
88,-125,4229,-228,-52,97,32,12,0,-0.699999988079071,0.0599999986588955,-4.32000017166138,
83,-124,4227,-232,-54,104,31,12,0,-0.699999988079071,0.0599999986588955,-4.32000017166138,
75,-120,4221,-230,-65,133,30,13,0,-1.3400000333786,0.239999994635582,-4.57999992370605,
75,-120,4221,-230,-65,133,30,13,0,-1.3400000333786,0.239999994635582,-4.57999992370605,
71,-118,4218,-225,-71,140,29,13,0,-1.3400000333786,0.239999994635582,-4.57999992370605,
63,-116,4212,-202,-98,149,28,12,0,-1.66999995708466,0.379999995231628,-4.78000020980835,
63,-116,4212,-202,-98,149,28,12,0,-1.66999995708466,0.379999995231628,-4.78000020980835,
56,-117,4205,-158,-120,153,26,13,0,-1.66999995708466,0.379999995231628,-4.78000020980835,
54,-118,4201,-141,-124,157,25,13,0,-1.66999995708466,0.379999995231628,-4.78000020980835,
52,-119,4197,-123,-127,163,24,13,0,-1.66999995708466,0.379999995231628,-4.78000020980835,
50,-121,4192,-93,-128,170,23,13,0,-1.66999995708466,0.379999995231628,-4.78000020980835,
49,-122,4188,-77,-124,171,22,13,0,-2.08999991416931,0.740000009536743,-5.25,
47,-124,4183,-67,-116,170,21,13,0,-2.08999991416931,0.740000009536743,-5.25,
45,-128,4172,-54,-88,147,18,12,0,-2.08999991416931,0.740000009536743,-5.25,
45,-128,4172,-54,-88,147,18,12,0,-2.19000005722046,0.910000026226044,-5.53999996185303,
